plant_name,start_datetime,end_datetime,yield_kwh
양양풍력,2024-11-07 00:00:00,2024-11-07 01:00:00,15295.111279296874
양양풍력,2024-11-07 01:00:00,2024-11-07 02:00:00,15277.300200195312
양양풍력,2024-11-07 02:00:00,2024-11-07 03:00:00,16003.927465820312
양양풍력,2024-11-07 03:00:00,2024-11-07 04:00:00,12611.15177734375
양양풍력,2024-11-07 04:00:00,2024-11-07 05:00:00,10216.887006835937
양양풍력,2024-11-07 05:00:00,2024-11-07 06:00:00,13374.037275390625
양양풍력,2024-11-07 06:00:00,2024-11-07 07:00:00,16239.344624023437
양양풍력,2024-11-07 07:00:00,2024-11-07 08:00:00,9202.405922851562
양양풍력,2024-11-07 08:00:00,2024-11-07 09:00:00,9365.393461914064
양양풍력,2024-11-07 09:00:00,2024-11-07 10:00:00,6119.2335205078125
양양풍력,2024-11-07 10:00:00,2024-11-07 11:00:00,5011.1803515625
양양풍력,2024-11-07 11:00:00,2024-11-07 12:00:00,4503.488662109375
양양풍력,2024-11-07 12:00:00,2024-11-07 13:00:00,4227.453159179688
양양풍력,2024-11-07 13:00:00,2024-11-07 14:00:00,3950.1280908203125
양양풍력,2024-11-07 14:00:00,2024-11-07 15:00:00,4650.432626953125
양양풍력,2024-11-07 15:00:00,2024-11-07 16:00:00,2497.40880859375
양양풍력,2024-11-07 16:00:00,2024-11-07 17:00:00,2824.8536181640625
양양풍력,2024-11-07 17:00:00,2024-11-07 18:00:00,2058.2823095703125
양양풍력,2024-11-07 18:00:00,2024-11-07 19:00:00,2424.630107421875
양양풍력,2024-11-07 19:00:00,2024-11-07 20:00:00,1973.2417333984374
양양풍력,2024-11-07 20:00:00,2024-11-07 21:00:00,1565.1385107421875
양양풍력,2024-11-07 21:00:00,2024-11-07 22:00:00,1286.854638671875
양양풍력,2024-11-07 22:00:00,2024-11-07 23:00:00,2287.139130859375
양양풍력,2024-11-07 23:00:00,2024-11-08 00:00:00,5145.1339111328125
양양풍력,2024-11-08 00:00:00,2024-11-08 01:00:00,11370.783422851562
양양풍력,2024-11-08 01:00:00,2024-11-08 02:00:00,13036.241274414062
양양풍력,2024-11-08 02:00:00,2024-11-08 03:00:00,13552.334262695313
양양풍력,2024-11-08 03:00:00,2024-11-08 04:00:00,7710.546943359375
양양풍력,2024-11-08 04:00:00,2024-11-08 05:00:00,10449.798330078125
양양풍력,2024-11-08 05:00:00,2024-11-08 06:00:00,16015.2775390625
양양풍력,2024-11-08 06:00:00,2024-11-08 07:00:00,17548.903266601563
양양풍력,2024-11-08 07:00:00,2024-11-08 08:00:00,12150.908608398437
양양풍력,2024-11-08 08:00:00,2024-11-08 09:00:00,11914.554526367188
양양풍력,2024-11-08 09:00:00,2024-11-08 10:00:00,9114.301298828126
양양풍력,2024-11-08 10:00:00,2024-11-08 11:00:00,5417.175219726562
양양풍력,2024-11-08 11:00:00,2024-11-08 12:00:00,5024.857290039063
양양풍력,2024-11-08 12:00:00,2024-11-08 13:00:00,5443.074887695313
양양풍력,2024-11-08 13:00:00,2024-11-08 14:00:00,5629.013657226562
양양풍력,2024-11-08 14:00:00,2024-11-08 15:00:00,4955.648774414063
양양풍력,2024-11-08 15:00:00,2024-11-08 16:00:00,5303.092138671875
양양풍력,2024-11-08 16:00:00,2024-11-08 17:00:00,4610.595747070312
양양풍력,2024-11-08 17:00:00,2024-11-08 18:00:00,2678.868095703125
양양풍력,2024-11-08 18:00:00,2024-11-08 19:00:00,5110.030776367188
양양풍력,2024-11-08 19:00:00,2024-11-08 20:00:00,7057.106484375
양양풍력,2024-11-08 20:00:00,2024-11-08 21:00:00,7399.327841796875
양양풍력,2024-11-08 21:00:00,2024-11-08 22:00:00,6440.632397460938
양양풍력,2024-11-08 22:00:00,2024-11-08 23:00:00,7057.391059570313
양양풍력,2024-11-08 23:00:00,2024-11-09 00:00:00,8723.4392578125
양양풍력,2024-11-09 00:00:00,2024-11-09 01:00:00,15988.979848632813
양양풍력,2024-11-09 01:00:00,2024-11-09 02:00:00,18122.115009765625
양양풍력,2024-11-09 02:00:00,2024-11-09 03:00:00,19462.768173828124
양양풍력,2024-11-09 03:00:00,2024-11-09 04:00:00,12046.638515625
양양풍력,2024-11-09 04:00:00,2024-11-09 05:00:00,13018.582993164062
양양풍력,2024-11-09 05:00:00,2024-11-09 06:00:00,15826.968256835939
양양풍력,2024-11-09 06:00:00,2024-11-09 07:00:00,18852.01404785156
양양풍력,2024-11-09 07:00:00,2024-11-09 08:00:00,11338.932338867187
양양풍력,2024-11-09 08:00:00,2024-11-09 09:00:00,16572.913818359375
양양풍력,2024-11-09 09:00:00,2024-11-09 10:00:00,14915.157094726563
양양풍력,2024-11-09 10:00:00,2024-11-09 11:00:00,11376.04900390625
양양풍력,2024-11-09 11:00:00,2024-11-09 12:00:00,6380.720859375
양양풍력,2024-11-09 12:00:00,2024-11-09 13:00:00,5077.549975585937
양양풍력,2024-11-09 13:00:00,2024-11-09 14:00:00,6450.888666992188
양양풍력,2024-11-09 14:00:00,2024-11-09 15:00:00,3859.616357421875
양양풍력,2024-11-09 15:00:00,2024-11-09 16:00:00,0.0
양양풍력,2024-11-09 16:00:00,2024-11-09 17:00:00,0.0
양양풍력,2024-11-09 17:00:00,2024-11-09 18:00:00,0.0
양양풍력,2024-11-09 18:00:00,2024-11-09 19:00:00,0.0
양양풍력,2024-11-09 19:00:00,2024-11-09 20:00:00,0.0
양양풍력,2024-11-09 20:00:00,2024-11-09 21:00:00,0.0
양양풍력,2024-11-09 21:00:00,2024-11-09 22:00:00,0.0
양양풍력,2024-11-09 22:00:00,2024-11-09 23:00:00,0.0
양양풍력,2024-11-09 23:00:00,2024-11-10 00:00:00,0.0
양양풍력,2024-11-10 00:00:00,2024-11-10 01:00:00,0.0
양양풍력,2024-11-10 01:00:00,2024-11-10 02:00:00,0.0
양양풍력,2024-11-10 02:00:00,2024-11-10 03:00:00,0.0
양양풍력,2024-11-10 03:00:00,2024-11-10 04:00:00,0.0
양양풍력,2024-11-10 04:00:00,2024-11-10 05:00:00,0.0
양양풍력,2024-11-10 05:00:00,2024-11-10 06:00:00,267.81619140625
양양풍력,2024-11-10 06:00:00,2024-11-10 07:00:00,0.0
양양풍력,2024-11-10 07:00:00,2024-11-10 08:00:00,0.0
양양풍력,2024-11-10 08:00:00,2024-11-10 09:00:00,0.0
양양풍력,2024-11-10 09:00:00,2024-11-10 10:00:00,0.0
양양풍력,2024-11-10 10:00:00,2024-11-10 11:00:00,0.0
양양풍력,2024-11-10 11:00:00,2024-11-10 12:00:00,0.0
양양풍력,2024-11-10 12:00:00,2024-11-10 13:00:00,0.0
양양풍력,2024-11-10 13:00:00,2024-11-10 14:00:00,0.0
양양풍력,2024-11-10 14:00:00,2024-11-10 15:00:00,0.0
양양풍력,2024-11-10 15:00:00,2024-11-10 16:00:00,0.0
양양풍력,2024-11-10 16:00:00,2024-11-10 17:00:00,0.0
양양풍력,2024-11-10 17:00:00,2024-11-10 18:00:00,0.0
양양풍력,2024-11-10 18:00:00,2024-11-10 19:00:00,0.0
양양풍력,2024-11-10 19:00:00,2024-11-10 20:00:00,0.0
양양풍력,2024-11-10 20:00:00,2024-11-10 21:00:00,0.0
양양풍력,2024-11-10 21:00:00,2024-11-10 22:00:00,0.0
양양풍력,2024-11-10 22:00:00,2024-11-10 23:00:00,0.0
양양풍력,2024-11-10 23:00:00,2024-11-11 00:00:00,2521.684892578125
양양풍력,2024-11-11 00:00:00,2024-11-11 01:00:00,2545.4716601562504
양양풍력,2024-11-11 01:00:00,2024-11-11 02:00:00,1437.912045898437
양양풍력,2024-11-11 02:00:00,2024-11-11 03:00:00,0.0
양양풍력,2024-11-11 03:00:00,2024-11-11 04:00:00,0.0
양양풍력,2024-11-11 04:00:00,2024-11-11 05:00:00,1926.6507910156251
양양풍력,2024-11-11 05:00:00,2024-11-11 06:00:00,0.0
양양풍력,2024-11-11 06:00:00,2024-11-11 07:00:00,1199.522509765625
양양풍력,2024-11-11 07:00:00,2024-11-11 08:00:00,1852.71173828125
양양풍력,2024-11-11 08:00:00,2024-11-11 09:00:00,7072.230205078125
양양풍력,2024-11-11 09:00:00,2024-11-11 10:00:00,4998.756513671875
양양풍력,2024-11-11 10:00:00,2024-11-11 11:00:00,4337.4302978515625
양양풍력,2024-11-11 11:00:00,2024-11-11 12:00:00,9836.899794921876
양양풍력,2024-11-11 12:00:00,2024-11-11 13:00:00,2769.063232421875
양양풍력,2024-11-11 13:00:00,2024-11-11 14:00:00,0.0
양양풍력,2024-11-11 14:00:00,2024-11-11 15:00:00,0.0
양양풍력,2024-11-11 15:00:00,2024-11-11 16:00:00,0.0
양양풍력,2024-11-11 16:00:00,2024-11-11 17:00:00,0.0
양양풍력,2024-11-11 17:00:00,2024-11-11 18:00:00,0.0
양양풍력,2024-11-11 18:00:00,2024-11-11 19:00:00,0.0
양양풍력,2024-11-11 19:00:00,2024-11-11 20:00:00,0.0
양양풍력,2024-11-11 20:00:00,2024-11-11 21:00:00,0.0
양양풍력,2024-11-11 21:00:00,2024-11-11 22:00:00,0.0
양양풍력,2024-11-11 22:00:00,2024-11-11 23:00:00,865.0319384765625
양양풍력,2024-11-11 23:00:00,2024-11-12 00:00:00,7118.645366210938
양양풍력,2024-11-12 00:00:00,2024-11-12 01:00:00,7825.99041015625
양양풍력,2024-11-12 01:00:00,2024-11-12 02:00:00,9589.107065429687
양양풍력,2024-11-12 02:00:00,2024-11-12 03:00:00,7588.286000976563
양양풍력,2024-11-12 03:00:00,2024-11-12 04:00:00,10482.621254882812
양양풍력,2024-11-12 04:00:00,2024-11-12 05:00:00,9417.40244140625
양양풍력,2024-11-12 05:00:00,2024-11-12 06:00:00,8576.34080078125
양양풍력,2024-11-12 06:00:00,2024-11-12 07:00:00,9373.781787109376
양양풍력,2024-11-12 07:00:00,2024-11-12 08:00:00,6437.084008789063
양양풍력,2024-11-12 08:00:00,2024-11-12 09:00:00,0.0
양양풍력,2024-11-12 09:00:00,2024-11-12 10:00:00,1890.0781494140624
양양풍력,2024-11-12 10:00:00,2024-11-12 11:00:00,16329.431875
양양풍력,2024-11-12 11:00:00,2024-11-12 12:00:00,5778.980434570312
양양풍력,2024-11-12 12:00:00,2024-11-12 13:00:00,2123.769658203125
양양풍력,2024-11-12 13:00:00,2024-11-12 14:00:00,0.0
양양풍력,2024-11-12 14:00:00,2024-11-12 15:00:00,67.21085937499993
양양풍력,2024-11-12 15:00:00,2024-11-12 16:00:00,0.0
양양풍력,2024-11-12 16:00:00,2024-11-12 17:00:00,0.0
양양풍력,2024-11-12 17:00:00,2024-11-12 18:00:00,0.0
양양풍력,2024-11-12 18:00:00,2024-11-12 19:00:00,811.8281689453124
양양풍력,2024-11-12 19:00:00,2024-11-12 20:00:00,0.0
양양풍력,2024-11-12 20:00:00,2024-11-12 21:00:00,0.0
양양풍력,2024-11-12 21:00:00,2024-11-12 22:00:00,7368.014912109375
양양풍력,2024-11-12 22:00:00,2024-11-12 23:00:00,6912.353237304687
양양풍력,2024-11-12 23:00:00,2024-11-13 00:00:00,1422.6497802734375
양양풍력,2024-11-13 00:00:00,2024-11-13 01:00:00,0.0
양양풍력,2024-11-13 01:00:00,2024-11-13 02:00:00,0.0
양양풍력,2024-11-13 02:00:00,2024-11-13 03:00:00,0.0
양양풍력,2024-11-13 03:00:00,2024-11-13 04:00:00,0.0
양양풍력,2024-11-13 04:00:00,2024-11-13 05:00:00,0.0
양양풍력,2024-11-13 05:00:00,2024-11-13 06:00:00,0.0
양양풍력,2024-11-13 06:00:00,2024-11-13 07:00:00,0.0
양양풍력,2024-11-13 07:00:00,2024-11-13 08:00:00,0.0
양양풍력,2024-11-13 08:00:00,2024-11-13 09:00:00,0.0
양양풍력,2024-11-13 09:00:00,2024-11-13 10:00:00,0.0
양양풍력,2024-11-13 10:00:00,2024-11-13 11:00:00,0.0
양양풍력,2024-11-13 11:00:00,2024-11-13 12:00:00,0.0
양양풍력,2024-11-13 12:00:00,2024-11-13 13:00:00,0.0
양양풍력,2024-11-13 13:00:00,2024-11-13 14:00:00,0.0
양양풍력,2024-11-13 14:00:00,2024-11-13 15:00:00,0.0
양양풍력,2024-11-13 15:00:00,2024-11-13 16:00:00,0.0
양양풍력,2024-11-13 16:00:00,2024-11-13 17:00:00,0.0
양양풍력,2024-11-13 17:00:00,2024-11-13 18:00:00,0.0
양양풍력,2024-11-13 18:00:00,2024-11-13 19:00:00,0.0
양양풍력,2024-11-13 19:00:00,2024-11-13 20:00:00,0.0
양양풍력,2024-11-13 20:00:00,2024-11-13 21:00:00,0.0
양양풍력,2024-11-13 21:00:00,2024-11-13 22:00:00,0.0
양양풍력,2024-11-13 22:00:00,2024-11-13 23:00:00,0.0
양양풍력,2024-11-13 23:00:00,2024-11-14 00:00:00,0.0
양양풍력,2024-11-14 00:00:00,2024-11-14 01:00:00,0.0
양양풍력,2024-11-14 01:00:00,2024-11-14 02:00:00,0.0
양양풍력,2024-11-14 02:00:00,2024-11-14 03:00:00,0.0
양양풍력,2024-11-14 03:00:00,2024-11-14 04:00:00,0.0
양양풍력,2024-11-14 04:00:00,2024-11-14 05:00:00,0.0
양양풍력,2024-11-14 05:00:00,2024-11-14 06:00:00,0.0
양양풍력,2024-11-14 06:00:00,2024-11-14 07:00:00,0.0
양양풍력,2024-11-14 07:00:00,2024-11-14 08:00:00,0.0
양양풍력,2024-11-14 08:00:00,2024-11-14 09:00:00,0.0
양양풍력,2024-11-14 09:00:00,2024-11-14 10:00:00,0.0
양양풍력,2024-11-14 10:00:00,2024-11-14 11:00:00,0.0
양양풍력,2024-11-14 11:00:00,2024-11-14 12:00:00,0.0
양양풍력,2024-11-14 12:00:00,2024-11-14 13:00:00,0.0
양양풍력,2024-11-14 13:00:00,2024-11-14 14:00:00,0.0
양양풍력,2024-11-14 14:00:00,2024-11-14 15:00:00,0.0
양양풍력,2024-11-14 15:00:00,2024-11-14 16:00:00,0.0
양양풍력,2024-11-14 16:00:00,2024-11-14 17:00:00,0.0
양양풍력,2024-11-14 17:00:00,2024-11-14 18:00:00,0.0
양양풍력,2024-11-14 18:00:00,2024-11-14 19:00:00,0.0
양양풍력,2024-11-14 19:00:00,2024-11-14 20:00:00,0.0
양양풍력,2024-11-14 20:00:00,2024-11-14 21:00:00,0.0
양양풍력,2024-11-14 21:00:00,2024-11-14 22:00:00,0.0
양양풍력,2024-11-14 22:00:00,2024-11-14 23:00:00,0.0
양양풍력,2024-11-14 23:00:00,2024-11-15 00:00:00,0.0
양양풍력,2024-11-15 00:00:00,2024-11-15 01:00:00,0.0
양양풍력,2024-11-15 01:00:00,2024-11-15 02:00:00,0.0
양양풍력,2024-11-15 02:00:00,2024-11-15 03:00:00,0.0
양양풍력,2024-11-15 03:00:00,2024-11-15 04:00:00,0.0
양양풍력,2024-11-15 04:00:00,2024-11-15 05:00:00,0.0
양양풍력,2024-11-15 05:00:00,2024-11-15 06:00:00,0.0
양양풍력,2024-11-15 06:00:00,2024-11-15 07:00:00,0.0
양양풍력,2024-11-15 07:00:00,2024-11-15 08:00:00,0.0
양양풍력,2024-11-15 08:00:00,2024-11-15 09:00:00,0.0
양양풍력,2024-11-15 09:00:00,2024-11-15 10:00:00,0.0
양양풍력,2024-11-15 10:00:00,2024-11-15 11:00:00,0.0
양양풍력,2024-11-15 11:00:00,2024-11-15 12:00:00,0.0
양양풍력,2024-11-15 12:00:00,2024-11-15 13:00:00,0.0
양양풍력,2024-11-15 13:00:00,2024-11-15 14:00:00,0.0
양양풍력,2024-11-15 14:00:00,2024-11-15 15:00:00,0.0
양양풍력,2024-11-15 15:00:00,2024-11-15 16:00:00,0.0
양양풍력,2024-11-15 16:00:00,2024-11-15 17:00:00,0.0
양양풍력,2024-11-15 17:00:00,2024-11-15 18:00:00,0.0
양양풍력,2024-11-15 18:00:00,2024-11-15 19:00:00,0.0
양양풍력,2024-11-15 19:00:00,2024-11-15 20:00:00,0.0
양양풍력,2024-11-15 20:00:00,2024-11-15 21:00:00,0.0
양양풍력,2024-11-15 21:00:00,2024-11-15 22:00:00,0.0
양양풍력,2024-11-15 22:00:00,2024-11-15 23:00:00,0.0
양양풍력,2024-11-15 23:00:00,2024-11-16 00:00:00,0.0
양양풍력,2024-11-16 00:00:00,2024-11-16 01:00:00,0.0
양양풍력,2024-11-16 01:00:00,2024-11-16 02:00:00,0.0
양양풍력,2024-11-16 02:00:00,2024-11-16 03:00:00,0.0
양양풍력,2024-11-16 03:00:00,2024-11-16 04:00:00,0.0
양양풍력,2024-11-16 04:00:00,2024-11-16 05:00:00,0.0
양양풍력,2024-11-16 05:00:00,2024-11-16 06:00:00,0.0
양양풍력,2024-11-16 06:00:00,2024-11-16 07:00:00,0.0
양양풍력,2024-11-16 07:00:00,2024-11-16 08:00:00,0.0
양양풍력,2024-11-16 08:00:00,2024-11-16 09:00:00,0.0
양양풍력,2024-11-16 09:00:00,2024-11-16 10:00:00,0.0
양양풍력,2024-11-16 10:00:00,2024-11-16 11:00:00,0.0
양양풍력,2024-11-16 11:00:00,2024-11-16 12:00:00,442.20211425781247
양양풍력,2024-11-16 12:00:00,2024-11-16 13:00:00,0.0
양양풍력,2024-11-16 13:00:00,2024-11-16 14:00:00,1073.1901806640626
양양풍력,2024-11-16 14:00:00,2024-11-16 15:00:00,0.0
양양풍력,2024-11-16 15:00:00,2024-11-16 16:00:00,720.9042578125
양양풍력,2024-11-16 16:00:00,2024-11-16 17:00:00,2356.5156591796876
양양풍력,2024-11-16 17:00:00,2024-11-16 18:00:00,491.0132812500001
양양풍력,2024-11-16 18:00:00,2024-11-16 19:00:00,0.0
양양풍력,2024-11-16 19:00:00,2024-11-16 20:00:00,488.0486767578125
양양풍력,2024-11-16 20:00:00,2024-11-16 21:00:00,7201.90177734375
양양풍력,2024-11-16 21:00:00,2024-11-16 22:00:00,4934.366469726563
양양풍력,2024-11-16 22:00:00,2024-11-16 23:00:00,2455.196767578125
양양풍력,2024-11-16 23:00:00,2024-11-17 00:00:00,4737.094028320313
양양풍력,2024-11-17 00:00:00,2024-11-17 01:00:00,3762.95544921875
양양풍력,2024-11-17 01:00:00,2024-11-17 02:00:00,1764.4853515625
양양풍력,2024-11-17 02:00:00,2024-11-17 03:00:00,4817.359140625
양양풍력,2024-11-17 03:00:00,2024-11-17 04:00:00,7163.2474999999995
양양풍력,2024-11-17 04:00:00,2024-11-17 05:00:00,7943.455498046875
양양풍력,2024-11-17 05:00:00,2024-11-17 06:00:00,12708.058715820312
양양풍력,2024-11-17 06:00:00,2024-11-17 07:00:00,10430.119638671875
양양풍력,2024-11-17 07:00:00,2024-11-17 08:00:00,13338.732783203124
양양풍력,2024-11-17 08:00:00,2024-11-17 09:00:00,16249.2558984375
양양풍력,2024-11-17 09:00:00,2024-11-17 10:00:00,3009.7851611328124
양양풍력,2024-11-17 10:00:00,2024-11-17 11:00:00,0.0
양양풍력,2024-11-17 11:00:00,2024-11-17 12:00:00,1641.362998046875
양양풍력,2024-11-17 12:00:00,2024-11-17 13:00:00,0.0
양양풍력,2024-11-17 13:00:00,2024-11-17 14:00:00,0.0
양양풍력,2024-11-17 14:00:00,2024-11-17 15:00:00,0.0
양양풍력,2024-11-17 15:00:00,2024-11-17 16:00:00,0.0
양양풍력,2024-11-17 16:00:00,2024-11-17 17:00:00,545.48142578125
양양풍력,2024-11-17 17:00:00,2024-11-17 18:00:00,0.0
양양풍력,2024-11-17 18:00:00,2024-11-17 19:00:00,4963.738315429688
양양풍력,2024-11-17 19:00:00,2024-11-17 20:00:00,8927.070859375
양양풍력,2024-11-17 20:00:00,2024-11-17 21:00:00,10087.412158203126
양양풍력,2024-11-17 21:00:00,2024-11-17 22:00:00,13661.76173828125
양양풍력,2024-11-17 22:00:00,2024-11-17 23:00:00,18125.29806640625
양양풍력,2024-11-17 23:00:00,2024-11-18 00:00:00,15284.244599609376
양양풍력,2024-11-18 00:00:00,2024-11-18 01:00:00,21810.35994140625
양양풍력,2024-11-18 01:00:00,2024-11-18 02:00:00,24359.007373046876
양양풍력,2024-11-18 02:00:00,2024-11-18 03:00:00,27741.499692382815
양양풍력,2024-11-18 03:00:00,2024-11-18 04:00:00,19973.98875
양양풍력,2024-11-18 04:00:00,2024-11-18 05:00:00,22950.196040039064
양양풍력,2024-11-18 05:00:00,2024-11-18 06:00:00,25282.12240234375
양양풍력,2024-11-18 06:00:00,2024-11-18 07:00:00,23635.278525390626
양양풍력,2024-11-18 07:00:00,2024-11-18 08:00:00,15565.805190429688
양양풍력,2024-11-18 08:00:00,2024-11-18 09:00:00,12509.464311523438
양양풍력,2024-11-18 09:00:00,2024-11-18 10:00:00,6999.2403564453125
양양풍력,2024-11-18 10:00:00,2024-11-18 11:00:00,6991.914165039063
양양풍력,2024-11-18 11:00:00,2024-11-18 12:00:00,10608.9750390625
양양풍력,2024-11-18 12:00:00,2024-11-18 13:00:00,9110.075947265625
양양풍력,2024-11-18 13:00:00,2024-11-18 14:00:00,5745.583115234375
양양풍력,2024-11-18 14:00:00,2024-11-18 15:00:00,15603.127060546874
양양풍력,2024-11-18 15:00:00,2024-11-18 16:00:00,23622.47787597656
양양풍력,2024-11-18 16:00:00,2024-11-18 17:00:00,26959.74202636719
양양풍력,2024-11-18 17:00:00,2024-11-18 18:00:00,27062.887177734374
양양풍력,2024-11-18 18:00:00,2024-11-18 19:00:00,30175.720849609374
양양풍력,2024-11-18 19:00:00,2024-11-18 20:00:00,29709.892587890627
양양풍력,2024-11-18 20:00:00,2024-11-18 21:00:00,24248.521396484375
양양풍력,2024-11-18 21:00:00,2024-11-18 22:00:00,18310.396796875
양양풍력,2024-11-18 22:00:00,2024-11-18 23:00:00,13883.546899414063
양양풍력,2024-11-18 23:00:00,2024-11-19 00:00:00,18966.0492578125
양양풍력,2024-11-19 00:00:00,2024-11-19 01:00:00,22503.87828125
양양풍력,2024-11-19 01:00:00,2024-11-19 02:00:00,28852.721083984376
양양풍력,2024-11-19 02:00:00,2024-11-19 03:00:00,26089.25994140625
양양풍력,2024-11-19 03:00:00,2024-11-19 04:00:00,19233.430942382813
양양풍력,2024-11-19 04:00:00,2024-11-19 05:00:00,20060.872016601563
양양풍력,2024-11-19 05:00:00,2024-11-19 06:00:00,12457.709970703125
양양풍력,2024-11-19 06:00:00,2024-11-19 07:00:00,17892.500874023437
양양풍력,2024-11-19 07:00:00,2024-11-19 08:00:00,7853.412890625
양양풍력,2024-11-19 08:00:00,2024-11-19 09:00:00,2332.543310546875
양양풍력,2024-11-19 09:00:00,2024-11-19 10:00:00,331.14887207031234
양양풍력,2024-11-19 10:00:00,2024-11-19 11:00:00,0.0
양양풍력,2024-11-19 11:00:00,2024-11-19 12:00:00,0.0
양양풍력,2024-11-19 12:00:00,2024-11-19 13:00:00,0.0
양양풍력,2024-11-19 13:00:00,2024-11-19 14:00:00,0.0
양양풍력,2024-11-19 14:00:00,2024-11-19 15:00:00,0.0
양양풍력,2024-11-19 15:00:00,2024-11-19 16:00:00,0.0
양양풍력,2024-11-19 16:00:00,2024-11-19 17:00:00,0.0
양양풍력,2024-11-19 17:00:00,2024-11-19 18:00:00,0.0
양양풍력,2024-11-19 18:00:00,2024-11-19 19:00:00,0.0
양양풍력,2024-11-19 19:00:00,2024-11-19 20:00:00,0.0
양양풍력,2024-11-19 20:00:00,2024-11-19 21:00:00,0.0
양양풍력,2024-11-19 21:00:00,2024-11-19 22:00:00,0.0
양양풍력,2024-11-19 22:00:00,2024-11-19 23:00:00,0.0
양양풍력,2024-11-19 23:00:00,2024-11-20 00:00:00,0.0
양양풍력,2024-11-20 00:00:00,2024-11-20 01:00:00,0.0
양양풍력,2024-11-20 01:00:00,2024-11-20 02:00:00,0.0
양양풍력,2024-11-20 02:00:00,2024-11-20 03:00:00,0.0
양양풍력,2024-11-20 03:00:00,2024-11-20 04:00:00,4739.239125976563
양양풍력,2024-11-20 04:00:00,2024-11-20 05:00:00,6687.015517578126
양양풍력,2024-11-20 05:00:00,2024-11-20 06:00:00,5513.450551757813
양양풍력,2024-11-20 06:00:00,2024-11-20 07:00:00,3767.188798828125
양양풍력,2024-11-20 07:00:00,2024-11-20 08:00:00,5444.260810546875
양양풍력,2024-11-20 08:00:00,2024-11-20 09:00:00,18424.865327148436
양양풍력,2024-11-20 09:00:00,2024-11-20 10:00:00,18017.131328125
양양풍력,2024-11-20 10:00:00,2024-11-20 11:00:00,5113.941845703125
양양풍력,2024-11-20 11:00:00,2024-11-20 12:00:00,0.0
양양풍력,2024-11-20 12:00:00,2024-11-20 13:00:00,0.0
양양풍력,2024-11-20 13:00:00,2024-11-20 14:00:00,0.0
양양풍력,2024-11-20 14:00:00,2024-11-20 15:00:00,0.0
양양풍력,2024-11-20 15:00:00,2024-11-20 16:00:00,2227.799086914062
양양풍력,2024-11-20 16:00:00,2024-11-20 17:00:00,2170.4879248046873
양양풍력,2024-11-20 17:00:00,2024-11-20 18:00:00,865.902275390625
양양풍력,2024-11-20 18:00:00,2024-11-20 19:00:00,92.87904296875013
양양풍력,2024-11-20 19:00:00,2024-11-20 20:00:00,9211.731259765624
양양풍력,2024-11-20 20:00:00,2024-11-20 21:00:00,7296.653105468749
양양풍력,2024-11-20 21:00:00,2024-11-20 22:00:00,8279.352333984374
양양풍력,2024-11-20 22:00:00,2024-11-20 23:00:00,4471.504877929688
양양풍력,2024-11-20 23:00:00,2024-11-21 00:00:00,11267.587646484375
양양풍력,2024-11-21 00:00:00,2024-11-21 01:00:00,15402.749697265624
양양풍력,2024-11-21 01:00:00,2024-11-21 02:00:00,12767.238427734375
양양풍력,2024-11-21 02:00:00,2024-11-21 03:00:00,11781.18345703125
양양풍력,2024-11-21 03:00:00,2024-11-21 04:00:00,14572.450253906249
양양풍력,2024-11-21 04:00:00,2024-11-21 05:00:00,16316.979682617188
양양풍력,2024-11-21 05:00:00,2024-11-21 06:00:00,18200.107822265625
양양풍력,2024-11-21 06:00:00,2024-11-21 07:00:00,14621.099956054688
양양풍력,2024-11-21 07:00:00,2024-11-21 08:00:00,9969.4946484375
양양풍력,2024-11-21 08:00:00,2024-11-21 09:00:00,10705.0425390625
양양풍력,2024-11-21 09:00:00,2024-11-21 10:00:00,15360.923256835937
양양풍력,2024-11-21 10:00:00,2024-11-21 11:00:00,8999.034467773437
양양풍력,2024-11-21 11:00:00,2024-11-21 12:00:00,14969.064975585938
양양풍력,2024-11-21 12:00:00,2024-11-21 13:00:00,28148.99373046875
양양풍력,2024-11-21 13:00:00,2024-11-21 14:00:00,15121.637041015625
양양풍력,2024-11-21 14:00:00,2024-11-21 15:00:00,8472.511538085937
양양풍력,2024-11-21 15:00:00,2024-11-21 16:00:00,727.5167187500001
양양풍력,2024-11-21 16:00:00,2024-11-21 17:00:00,0.0
양양풍력,2024-11-21 17:00:00,2024-11-21 18:00:00,0.0
양양풍력,2024-11-21 18:00:00,2024-11-21 19:00:00,0.0
양양풍력,2024-11-21 19:00:00,2024-11-21 20:00:00,0.0
양양풍력,2024-11-21 20:00:00,2024-11-21 21:00:00,1327.4028076171876
양양풍력,2024-11-21 21:00:00,2024-11-21 22:00:00,1512.2433837890626
양양풍력,2024-11-21 22:00:00,2024-11-21 23:00:00,7472.8429345703125
양양풍력,2024-11-21 23:00:00,2024-11-22 00:00:00,4720.424384765625
양양풍력,2024-11-22 00:00:00,2024-11-22 01:00:00,0.0
양양풍력,2024-11-22 01:00:00,2024-11-22 02:00:00,5029.419677734375
양양풍력,2024-11-22 02:00:00,2024-11-22 03:00:00,6449.932993164062
양양풍력,2024-11-22 03:00:00,2024-11-22 04:00:00,14109.02255859375
양양풍력,2024-11-22 04:00:00,2024-11-22 05:00:00,8493.852812500001
양양풍력,2024-11-22 05:00:00,2024-11-22 06:00:00,4146.438920898437
